"id","name","nickname","dob","age","height","weight","reach","stance","winstreak","wins","losses","draws","belt","SLpM","Str_Acc","SApM","Str_Def","TD_Avg","TD_Acc","TD_Def","Sub_Avg"
3493,"Darren Stewart","The Dentist","Dec 30, 1990",34,"6' 0""",205,74.0,"Orthodox",0,12,8,0,0,3.05,45,3.29,48,1.75,45,67,0.1
3494,"Kyle Stewart","Gunz Up","Jan 31, 1989",36,"6' 0""",170,76.0,"Orthodox",0,11,3,0,0,1.41,35,2.42,43,1.32,20,60,0.0
3495,"Alex Stiebling","The Brazilian Killa","",0,"6' 2""",205,0.0,"Southpaw",0,19,11,1,0,1.77,42,1.45,52,0.35,66,66,0.7
3496,"Tyler Stinson","The Evolution","Jan 17, 1986",39,"6' 3""",170,0.0,"",0,30,10,0,0,2.8,23,4.6,56,0.5,100,0,0.5
3497,"Navajo Stirling","","Nov 07, 1997",27,"6' 4""",205,79.0,"Orthodox",3,7,0,0,0,6.43,52,2.49,61,1.2,30,78,0.0
3498,"Dan Stittgen","The Anvil","Nov 17, 1980",44,"6' 1""",170,0.0,"Orthodox",0,12,5,0,0,2.97,46,4.42,37,0.78,100,100,0.0
3499,"Lazar Stojadinovic","The Bronx Bomber","Mar 22, 1989",36,"5' 7""",145,68.0,"Southpaw",0,12,5,0,0,1.82,29,1.97,59,0.0,0,0,0.0
3500,"Denis Stojnic","","Feb 02, 1980",45,"6' 0""",245,0.0,"Orthodox",0,13,3,0,0,1.51,23,6.06,36,0.0,0,80,1.0
3501,"Julija Stoliarenko","","Apr 08, 1993",32,"5' 7""",125,66.0,"Orthodox",0,11,9,2,0,2.49,39,4.54,46,0.93,27,54,1.7
3502,"Dustin Stoltzfus","","Nov 15, 1991",33,"6' 0""",185,75.0,"Orthodox",0,16,7,0,0,3.14,45,3.14,47,2.26,41,46,1.3
3503,"Niklas Stolze","Green Mask","Dec 28, 1992",32,"6' 1""",155,74.0,"Switch",0,12,6,0,0,2.12,48,2.25,49,0.66,100,55,0.7
3504,"Ken Stone","","Oct 08, 1982",42,"5' 8""",135,71.0,"Southpaw",0,11,4,0,0,3.85,49,2.9,48,1.24,33,60,0.6
3505,"Ryan Stonitsch","","Feb 03, 1977",48,"5' 9""",170,0.0,"Southpaw",0,8,1,0,0,2.53,36,2.53,71,0.0,0,0,0.0
3506,"George Stork","","",0,"5' 10""",185,0.0,"",0,7,9,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3507,"Rick Story","The Horror","Aug 28, 1984",40,"5' 9""",170,71.0,"Southpaw",0,19,9,0,0,3.8,41,2.17,62,2.53,48,63,0.9
3508,"Darko Stosic","","Feb 09, 1992",33,"6' 0""",205,76.0,"Orthodox",0,13,4,0,0,2.61,45,4.04,58,3.42,50,83,0.0
3509,"Greg Stott","Ranger","",0,"5' 7""",220,0.0,"Southpaw",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3510,"Curtis Stout","","Nov 07, 1973",51,"6' 1""",185,0.0,"Southpaw",0,11,12,1,0,0.69,67,3.2,29,0.0,0,20,0.0
3511,"Sam Stout","Hands of Stone","Apr 23, 1984",41,"5' 9""",155,70.0,"Orthodox",0,20,12,1,0,4.17,28,4.08,57,0.63,38,77,0.1
3512,"Jesse Strader","Sui Generis","May 29, 1991",34,"5' 7""",135,70.0,"Orthodox",0,5,3,0,0,5.03,51,5.28,47,3.87,57,100,0.0
3513,"Gennaro Strangis","","",0,"",0,0.0,"",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3514,"Dave Strasser","","Jul 13, 1969",55,"5' 10""",170,0.0,"Orthodox",0,25,8,0,0,3.04,45,1.88,59,0.72,33,33,0.0
3515,"Daniel Straus","","Jul 27, 1984",40,"5' 7""",145,71.0,"",0,24,7,0,0,4.76,43,2.99,57,0.84,15,81,1.1
3516,"Gerald Strebendt","The Finishing Machine","Mar 01, 1979",46,"5' 9""",155,0.0,"Orthodox",0,9,7,0,0,0.0,0,4.0,38,0.0,0,0,16.4
3517,"Sean Strickland","","Feb 27, 1991",34,"6' 1""",185,76.0,"Orthodox",0,29,7,0,0,5.95,42,4.57,60,0.73,64,76,0.2
3518,"Mark Striegl","Mugen","Jun 23, 1988",37,"5' 8""",145,70.0,"Southpaw",0,18,4,0,0,1.4,45,4.07,40,0.0,0,66,0.0
3519,"Hans Stringer","","Jul 06, 1987",38,"6' 3""",205,0.0,"Orthodox",0,22,8,3,0,3.16,61,2.84,41,2.4,36,62,0.0
3520,"Stefan Struve","Skyscraper","Feb 18, 1988",37,"6' 11""",265,84.0,"Orthodox",0,33,13,0,0,3.12,47,4.04,46,0.56,46,55,1.7
3521,"Josh Stuart","","",0,"5' 9""",160,0.0,"",0,1,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3522,"Mike Stumpf","","Aug 01, 1986",38,"5' 10""",170,0.0,"",0,11,4,0,0,3.34,43,8.85,47,1.59,25,33,0.8
3523,"Kyle Sturgeon","","",0,"6' 3""",225,0.0,"Switch",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3524,"Tatiana Suarez","","Dec 19, 1990",34,"5' 5""",115,66.0,"Southpaw",0,11,1,0,0,3.22,61,1.58,47,4.65,47,80,0.7
3525,"Masanori Suda","","",0,"5' 9""",183,0.0,"Orthodox",0,22,11,3,0,1.8,50,1.2,63,0.0,0,60,0.0
3526,"Genki Sudo","Neo-Samurai","Mar 08, 1978",47,"5' 9""",155,0.0,"Orthodox",1,15,4,2,0,1.55,39,2.23,33,3.58,60,50,4.2
3527,"Lucasz Sudolski","","Jun 15, 1993",32,"6' 4""",205,75.0,"Orthodox",0,8,1,0,0,5.7,67,4.89,28,0.0,0,100,0.0
3528,"Daisuke Sugie","Amazon","",0,"5' 6""",160,0.0,"Orthodox",0,10,8,1,0,0.0,0,0.22,80,3.27,50,0,3.3
3529,"Takashi Sugiura","","May 31, 1970",55,"5' 11""",225,0.0,"Southpaw",1,1,3,0,0,1.37,40,2.08,53,1.33,66,0,0.0
3530,"Naho Sugiyuma","Sugi Rock","Feb 03, 1978",47,"5' 1""",105,0.0,"",0,12,5,0,0,2.59,48,2.45,71,2.05,100,66,0.0
3531," Sulangrangbo","","Jul 17, 2005",19,"5' 9""",135,66.0,"Southpaw",1,9,3,0,0,6.32,60,5.0,48,0.0,0,100,0.0
3532,"George Sullivan","The Silencer","Mar 13, 1981",44,"6' 0""",170,73.0,"Orthodox",0,17,7,0,0,3.53,39,2.42,57,1.37,20,38,0.7
3533,"Amar Suloev","","Jul 01, 1976",49,"5' 9""",183,0.0,"Orthodox",0,24,7,0,0,1.98,37,2.19,70,0.27,100,88,0.3
3534,"Magomed Sultanakhmedov","","",0,"6' 2""",185,0.0,"Southpaw",0,18,6,0,0,0.0,0,2.4,42,9.0,100,0,9.0
3535,"Justin Sumter","","Nov 16, 1989",35,"6' 2""",185,80.0,"Southpaw",0,7,3,0,0,2.68,48,7.64,34,2.87,100,0,0.0
3536,"Osamu Tachihikari","","",0,"6' 5""",300,0.0,"Orthodox",0,0,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3537,"Amber Tackett","","",0,"",115,0.0,"",0,1,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3538,"Eugenio Tadeu","","",0,"5' 8""",160,0.0,"Orthodox",0,2,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3539,"Albert Tadevosyan","Albeezy","Apr 12, 1992",33,"",170,0.0,"",0,13,3,1,0,0.0,0,0.0,0,0.0,0,0,0.0
3540,"Justin Tafa","Bad Man","Dec 13, 1993",31,"6' 0""",264,74.0,"Southpaw",0,7,5,0,0,4.05,54,5.11,47,0.0,0,53,0.0
3541,"Junior Tafa","The Juggernaut","Sep 21, 1996",28,"6' 3""",205,75.0,"Orthodox",1,6,3,0,0,3.36,49,2.84,51,0.0,0,77,0.0
3542,"Khalid Taha","The Warrior","Feb 15, 1992",33,"5' 5""",135,69.0,"Orthodox",0,13,5,0,0,2.64,32,4.12,46,0.0,0,61,0.2
3543,"Joe Taimanglo","The Juggernaut","Jun 27, 1984",41,"5' 4""",135,0.0,"",0,23,7,1,0,4.18,42,4.55,59,5.45,40,100,1.4
3544,"Tatsuro Taira","","Jan 27, 2000",25,"5' 7""",125,70.0,"Orthodox",0,16,1,0,0,2.99,60,2.69,46,2.73,44,45,1.6
3545,"Mairbek Taisumov","Beckan","Aug 08, 1988",36,"5' 9""",155,73.0,"Orthodox",0,27,6,0,0,2.98,39,3.03,64,1.34,63,88,0.0
3546,"Nobuhiko Takada","","Apr 12, 1962",63,"6' 0""",220,0.0,"Southpaw",0,2,6,2,0,0.31,24,1.92,39,1.15,20,0,0.0
3547,"Yoshiki Takahashi","Kazuo","Mar 13, 1969",56,"5' 11""",199,0.0,"Southpaw",0,30,27,3,0,2.26,51,6.47,44,0.0,0,66,2.3
3548,"Yoko Takahashi","","Apr 20, 1973",52,"5' 8""",150,0.0,"",0,15,12,2,0,5.11,54,8.78,48,0.0,0,0,0.0
3549,"Daiju Takase","","Apr 20, 1978",47,"6' 0""",170,0.0,"Southpaw",0,12,15,2,0,0.49,30,1.64,47,0.84,17,21,1.2
3550,"Hiroyuki Takaya","Streetfight Bancho","Jun 10, 1977",48,"5' 6""",139,0.0,"Orthodox",0,21,14,2,0,3.18,33,3.16,60,0.9,45,66,0.0
3551,"Yoshihiro Takayama","","Sep 19, 1968",56,"6' 5""",280,0.0,"Orthodox",0,1,4,0,0,3.4,54,5.69,29,0.67,33,55,0.0
3552,"Makoto Takimoto","","Dec 08, 1979",45,"5' 7""",205,0.0,"Southpaw",2,6,5,0,0,1.37,39,1.71,55,1.48,50,25,1.1
3553,"Oleg Taktarov","The Russian Bear","Aug 26, 1967",57,"6' 0""",210,0.0,"Orthodox",0,17,5,2,0,0.0,0,0.0,0,0.0,0,0,0.0
3554,"Payton Talbott","","Sep 09, 1998",26,"5' 10""",135,70.0,"Switch",1,10,1,0,0,6.05,54,3.26,46,0.24,25,76,0.2
3555,"Nordine Taleb","","Jun 10, 1981",44,"6' 1""",170,74.0,"Orthodox",0,15,7,0,0,3.66,51,2.62,66,1.94,76,73,0.0
3556,"Murtaza Talha","","Jul 10, 1996",28,"6' 0""",185,74.0,"Orthodox",0,6,1,0,0,4.91,58,8.29,30,0.0,0,100,0.0
3557,"Tsuyoshi Tamakairiki","","",0,"6' 0""",220,0.0,"Orthodox",0,0,3,0,0,0.0,0,26.67,50,0.0,0,0,0.0
3558,"Eli Tamez","Tomahawk","Aug 22, 1985",39,"5' 7""",135,0.0,"",0,10,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3559,"Kiyoshi Tamura","","Dec 17, 1969",55,"5' 11""",185,0.0,"Southpaw",3,32,13,3,0,2.44,53,1.44,60,0.58,60,45,0.2
3560,"Akitoshi Tamura","The Ironman","May 31, 1980",45,"5' 9""",135,70.0,"Orthodox",0,21,18,2,0,3.73,43,1.94,78,0.0,0,20,1.0
3561,"Issei Tamura","","Mar 12, 1984",41,"5' 5""",135,63.0,"Orthodox",0,10,8,0,0,1.89,53,4.58,44,0.92,25,33,0.0
3562,"Jason Tan","","Dec 17, 1981",43,"5' 10""",170,0.0,"Orthodox",0,5,3,0,0,0.69,29,7.37,18,0.0,0,0,0.0
3563,"Akihito Tanaka","Kinniku Mantaro","",0,"",0,0.0,"Southpaw",0,2,2,0,0,0.19,50,2.05,38,5.59,66,0,0.0
3564,"Michinori Tanaka","","Oct 04, 1990",34,"5' 5""",135,67.0,"Orthodox",0,11,3,0,0,1.97,37,1.99,50,2.4,38,43,0.2
3565,"Evan Tanner","","Feb 11, 1971",54,"6' 0""",185,74.0,"Orthodox",0,32,8,0,0,3.05,59,2.64,56,2.55,43,25,1.3
3566,"Kasey Tanner","","Jan 11, 1992",33,"5' 7""",135,69.0,"Orthodox",0,6,1,0,0,6.6,50,6.67,63,2.0,33,0,0.0
3567,"Otari Tanzilovi","","Apr 09, 1998",27,"5' 10""",135,70.0,"Orthodox",0,9,1,0,0,4.53,72,3.33,55,4.0,25,0,0.0
3568,"Manny Tapia","The Mangler","Mar 14, 1981",44,"5' 5""",135,67.0,"Orthodox",0,12,14,1,0,2.69,21,4.74,58,0.49,40,66,0.2
3569,"Gary Tapusoa","","",0,"5' 7""",185,0.0,"",0,8,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3570,"Miesha Tate","Cupcake","Aug 18, 1986",38,"5' 6""",135,65.0,"Orthodox",0,20,10,0,0,2.62,44,3.05,51,1.97,30,56,1.2
3571,"Aaron Tau","Tauzemup","Aug 21, 1993",31,"5' 4""",125,66.0,"Switch",1,10,1,0,0,4.47,52,3.99,58,0.8,33,54,0.0
3572,"Deividas Taurosevicius","","Aug 28, 1977",47,"5' 9""",145,68.0,"Southpaw",0,17,5,0,0,2.13,43,1.82,59,2.0,28,50,0.3
3573,"Thiago Tavares","","Nov 08, 1984",40,"5' 7""",145,70.0,"Orthodox",0,21,7,1,0,2.0,40,2.31,62,3.83,42,62,1.5
3574,"Jeremy Tavares","","",0,"",135,0.0,"",0,1,6,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3575,"Brad Tavares","","Dec 21, 1987",37,"6' 1""",185,74.0,"Orthodox",1,21,11,0,0,3.42,43,3.28,55,0.71,26,81,0.0
3576,"Ramon Taveras","The Savage","Jan 09, 1994",31,"5' 8""",135,70.0,"Southpaw",0,10,3,0,0,4.62,44,7.41,57,0.0,0,100,0.0
3577,"Paul Taylor","Relentless","Dec 15, 1979",45,"6' 0""",155,72.0,"Orthodox",1,11,6,1,0,4.44,47,4.47,55,0.27,25,56,0.5
3578,"Jesse Taylor","JT Money","Jan 02, 1983",42,"6' 0""",170,73.0,"Orthodox",1,31,15,0,0,1.94,65,0.55,38,7.28,50,100,3.1
3579,"Torrance Taylor","","",0,"5' 7""",155,0.0,"",0,13,8,1,0,0.0,0,0.0,0,0.0,0,0,0.0
3580,"Louis Taylor","Handgunz","May 12, 1979",46,"5' 11""",185,0.0,"Orthodox",0,13,4,0,0,2.06,32,1.24,68,2.48,28,100,0.0
3581,"Anthony Taylor","Pretty Boy","",0,"5' 7""",145,0.0,"",0,1,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3582,"Danielle Taylor","Dynamite","Oct 25, 1989",35,"5' 0""",115,60.0,"Orthodox",0,9,4,0,0,2.75,29,3.31,71,0.2,20,70,0.2
3583,"J.T Taylor","The Outlaw","",0,"5' 10""",0,0.0,"",1,7,7,0,0,3.17,80,3.7,26,3.96,100,0,7.9
3584,"James Te Huna","","Sep 29, 1981",43,"6' 2""",185,75.0,"Orthodox",0,16,9,0,0,4.04,51,2.99,62,2.75,37,58,0.2
3585,"Shawn Teed","","Feb 13, 1992",33,"6' 5""",265,0.0,"Orthodox",0,5,2,0,0,1.4,42,13.31,21,0.0,0,0,0.0
3586,"Glover Teixeira","","Oct 28, 1979",45,"6' 2""",205,76.0,"Orthodox",0,33,9,0,0,3.73,49,4.43,51,2.11,33,60,0.9
3587,"John Teixeira","Macapa","Nov 18, 1986",38,"5' 7""",145,0.0,"Orthodox",0,21,2,2,0,3.36,35,3.2,63,1.0,27,71,0.7
3588,"Ewerton Teixeira","","Feb 13, 1982",43,"6' 1""",242,0.0,"",0,3,1,0,0,2.0,39,3.22,35,0.0,0,33,0.0
3589,"Tallison Teixeira","Xicao","Dec 07, 1999",25,"6' 7""",258,83.0,"Orthodox",2,8,0,0,0,14.61,59,7.5,59,0.0,0,0,0.0
3590,"Tra Telligman","Trauma","Feb 07, 1965",60,"6' 2""",233,0.0,"Orthodox",0,7,5,1,0,1.83,35,3.02,56,0.87,100,80,0.0
3591,"Ramazan Temirov","Temurlan","Jan 31, 1997",28,"5' 4""",125,63.0,"Orthodox",2,19,3,0,0,4.37,40,3.93,59,0.84,50,100,0.0
3592,"Taneisha Tennant","Triple Threat","Jun 15, 1989",36,"5' 7""",145,70.0,"Orthodox",0,5,1,0,0,5.67,55,3.4,71,0.0,0,100,0.0
3593,"Herman Terrado","","",0,"",170,0.0,"",2,15,3,1,0,0.0,0,0.0,0,0.0,0,0,0.0
3594,"Dave Terrel","The Bionic","May 10, 1978",47,"5' 8""",170,0.0,"Southpaw",0,7,7,0,0,2.62,43,2.8,48,3.28,38,100,0.0
3595,"David Terrell","The Soul Assassin","Jan 09, 1978",47,"6' 1""",185,0.0,"Southpaw",1,6,2,0,0,2.34,63,2.71,37,5.54,50,0,5.5
3596,"James Terry","Intensity","Mar 16, 1981",44,"5' 10""",170,0.0,"Orthodox",0,19,9,0,0,3.23,32,4.77,64,3.31,36,75,0.0
3597,"Jeff Terry","","",0,"6' 2""",205,0.0,"",0,2,3,0,0,1.09,50,9.27,19,0.0,0,100,0.0
3598,"David Teymur","","May 01, 1989",36,"5' 9""",155,73.0,"Southpaw",0,8,2,0,0,4.69,43,3.53,55,0.94,33,77,0.0
3599,"Daniel Teymur","Kid Dynamite","Feb 03, 1988",37,"5' 5""",145,69.0,"Orthodox",0,7,4,0,0,3.08,46,3.93,56,0.56,18,60,0.3
3600,"Motonobu Tezuka","","Aug 29, 1987",37,"5' 7""",135,0.0,"Southpaw",0,28,12,7,0,0.87,23,2.8,51,1.5,11,0,0.5
3601,"Jason Thacker","","Aug 18, 1975",49,"5' 10""",185,0.0,"Orthodox",0,0,1,0,0,0.63,33,17.05,32,0.0,0,0,0.0
3602,"Alexia Thainara","Burguesinha","Nov 20, 1995",29,"5' 4""",115,67.0,"Orthodox",2,12,1,0,0,5.73,40,2.82,70,3.07,100,0,2.3
3603,"Brandon Thatch","Rukus","Jul 11, 1985",39,"6' 2""",170,74.0,"Switch",0,11,5,0,0,2.7,42,3.63,52,1.36,66,50,0.7
3604,"Elias Theodorou","The Spartan","May 31, 1988",37,"6' 1""",185,75.0,"Orthodox",0,16,3,0,0,4.19,42,2.39,53,1.27,28,59,0.0
3605,"Nik Theotikos","","",0,"",185,0.0,"Orthodox",0,6,2,0,0,0.0,0,5.48,19,0.0,0,0,4.8
3606,"Paulo Thiago","","Jan 25, 1981",44,"5' 11""",170,74.0,"Orthodox",0,18,9,0,0,1.71,39,1.99,63,1.42,31,63,1.2
3607,"Colby Thicknesse","Slickness","Jun 23, 1999",26,"5' 7""",135,69.0,"Orthodox",0,7,1,0,0,2.53,29,2.73,48,0.0,0,50,0.0
3608,"Din Thomas","Dinyero","Sep 28, 1976",48,"5' 9""",155,0.0,"Orthodox",0,26,9,0,0,1.85,37,2.6,59,1.38,52,76,1.2
3609,"Noah Thomas","","Mar 27, 1981",44,"5' 9""",135,0.0,"Orthodox",0,14,7,0,0,0.44,13,4.99,33,0.0,0,0,1.3
3610,"Joel Thomas","The NIce Guy","",0,"5' 10""",170,0.0,"",0,5,2,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3611,"Treston Thomison","","",0,"5' 8""",145,0.0,"",0,10,6,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3612,"Nick Thompson","The Goat","Jun 23, 1981",44,"6' 1""",170,74.0,"Orthodox",0,38,14,1,0,1.87,42,1.8,49,1.06,100,35,2.6
3613,"James Thompson","The Colossus","Dec 16, 1978",46,"6' 5""",265,0.0,"Orthodox",0,20,16,0,0,5.13,52,3.19,41,3.14,36,53,1.3
3614,"Oli Thompson","","Jan 02, 1980",45,"6' 1""",242,75.0,"Orthodox",0,17,10,0,0,1.66,46,5.31,46,0.0,0,50,0.5
3615,"Stephen Thompson","Wonderboy","Feb 11, 1983",42,"6' 0""",170,75.0,"Orthodox",0,17,8,1,0,4.11,46,3.02,55,0.25,41,63,0.0
3616,"Josh Thomson","The Punk","Sep 21, 1978",46,"5' 10""",155,71.0,"Orthodox",0,22,9,0,0,2.59,47,2.12,64,1.92,39,54,1.3
3617,"Simeon Thoresen","The Grin","Mar 14, 1984",41,"6' 1""",170,79.0,"Orthodox",0,17,6,1,0,3.85,43,3.85,64,1.12,40,50,1.7
3618,"Josh Thornburg","","May 24, 1984",41,"6' 0""",170,0.0,"",0,8,8,0,0,1.2,50,3.13,38,2.0,66,42,2.0
3619,"Ti Haitao","","",0,"",135,0.0,"",0,16,6,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3620,"Gleison Tibau","","Oct 07, 1983",41,"5' 10""",155,71.0,"Southpaw",0,33,14,0,0,1.95,31,2.51,63,4.08,53,92,0.8
3621,"Chris Tickle","BadBoy","Feb 01, 1982",43,"5' 9""",155,0.0,"",0,9,9,0,0,1.07,40,1.13,43,1.0,25,20,2.0
3622,"Nolan Ticman","","May 17, 1988",37,"5' 6""",125,0.0,"Orthodox",0,4,3,0,0,2.57,47,2.53,67,0.0,0,60,0.0
3623,"Darren Till","The Gorilla","Dec 24, 1992",32,"6' 0""",185,74.0,"Southpaw",0,18,5,1,0,2.3,46,3.31,56,0.55,46,69,0.0
3624,"Brett Tillis","","",0,"",145,0.0,"",0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3625,"Rio Tirto","","Feb 09, 2000",25,"5' 4""",125,66.0,"Switch",0,8,1,0,0,0.0,0,2.11,69,0.0,0,0,0.0
3626,"Denis Tiuliulin","","May 17, 1988",37,"6' 1""",185,77.0,"Orthodox",0,10,10,0,0,3.61,41,5.23,38,0.96,42,72,0.0
3627,"Ryan Tobar","","",0,"",155,0.0,"",0,3,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3628,"Rafael Tobias","Bipolar","Mar 20, 2003",22,"",205,0.0,"",0,13,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3629,"Andrew Todhunter","The Sniper","Nov 30, 1987",37,"6' 0""",185,0.0,"Switch",0,8,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3630,"Dusko Todorovic","Thunder","May 19, 1994",31,"6' 1""",185,74.0,"Orthodox",0,12,6,0,0,4.79,57,4.53,47,1.5,17,42,0.2
3631,"Tuco Tokkos","","Jun 30, 1990",35,"6' 4""",205,76.0,"Orthodox",0,10,5,0,0,2.51,38,4.99,48,2.65,40,33,0.0
3632,"Hideo Tokoro","","Aug 22, 1977",47,"5' 7""",135,0.0,"Orthodox",0,34,29,2,0,1.78,37,2.01,65,0.87,34,44,2.3
3633,"Kazuki Tokudome","","Mar 04, 1987",38,"5' 11""",155,73.0,"Southpaw",0,18,7,1,0,2.26,41,3.63,53,2.0,38,78,0.0
3634,"Puja Tomar","Cyclone","Dec 05, 1993",31,"5' 4""",115,59.0,"Southpaw",0,9,5,0,0,5.61,48,5.82,46,0.0,0,100,0.0
3635,"Tyler Toner","","Mar 31, 1983",42,"5' 8""",145,70.0,"Orthodox",0,15,7,0,0,2.95,52,2.13,62,0.0,0,54,0.4
3636,"James Toney","Lights Out","Aug 24, 1968",56,"5' 9""",220,0.0,"Orthodox",0,0,1,0,0,0.0,0,2.41,27,0.0,0,0,0.0
3637,"Masanori Tonooka","","",0,"5' 8""",185,0.0,"Orthodox",0,1,2,0,0,0.16,5,1.09,36,0.0,0,0,0.0
3638,"Carl Toomey","","",0,"",0,0.0,"",0,3,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3639,"Ilia Topuria","El Matador","Jan 21, 1997",28,"5' 7""",155,69.0,"Orthodox",9,17,0,0,1,4.81,48,3.83,64,1.96,61,93,1.1
3640,"Aleksandre Topuria","El Conquistador","Jan 28, 1996",29,"5' 7""",135,68.0,"Orthodox",1,6,1,0,0,2.73,51,2.53,70,1.0,50,100,0.0
3641,"Anthony Torres","The Crush","Jul 31, 1978",46,"5' 8""",170,0.0,"Orthodox",0,5,3,0,0,3.54,48,7.52,45,0.0,0,100,2.2
3642,"Miguel Torres","","Jan 18, 1981",44,"5' 9""",135,76.0,"Orthodox",0,44,9,0,0,3.98,43,1.86,74,0.0,0,17,1.6
3643,"Ronys Torres","","Aug 13, 1975",49,"5' 7""",155,0.0,"Orthodox",0,35,5,0,0,0.87,26,1.93,57,4.0,47,16,0.5
3644,"Haven Torres","","",0,"",125,0.0,"",0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3645,"Alex Torres","Rolo","May 29, 1988",37,"5' 10""",145,0.0,"Orthodox",0,5,4,0,0,2.47,37,2.73,69,2.0,22,50,0.0
3646,"Abram Torres","","Oct 29, 1982",42,"5' 10""",170,0.0,"",0,4,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3647,"Jose Torres","Shorty","Aug 02, 1992",32,"5' 4""",125,65.0,"Orthodox",0,8,1,0,0,4.37,36,9.84,50,1.28,33,75,0.0
3648,"Desmond Torres","","Jan 06, 1997",28,"5' 6""",135,69.0,"Orthodox",0,7,2,0,0,4.8,64,11.78,48,0.0,0,100,0.0
3649,"Manuel Torres","El Loco","Mar 25, 1995",30,"5' 10""",155,73.0,"Switch",1,16,3,0,0,7.87,60,4.2,52,2.0,66,88,1.0
3650,"Eduardo Torres Caut","Cyborg","Apr 26, 1995",30,"5' 7""",135,70.0,"Orthodox",0,16,2,0,0,1.1,34,1.24,65,2.06,33,50,0.0
3651,"Salim Touahri","Grizzly","Sep 28, 1989",35,"5' 10""",170,72.0,"Orthodox",0,10,4,0,0,2.6,46,2.87,58,0.0,0,83,0.0
3652,"Dequan Townsend","The Tarantula","May 11, 1986",39,"6' 3""",205,79.0,"Orthodox",0,21,12,0,0,1.23,34,3.92,38,0.0,0,46,0.0
3653,"Minoru Toyonaga","","",0,"5' 11""",195,0.0,"Southpaw",0,2,5,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3654,"Slim Trabelsi","","May 09, 1993",32,"6' 3""",235,0.0,"",0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3655,"Roberto Traven","Spider","Sep 16, 1968",56,"6' 3""",227,0.0,"Orthodox",0,6,4,1,0,0.92,50,2.77,57,0.0,0,0,0.0
3656,"Bryan Travers","","Apr 11, 1983",42,"",155,0.0,"",0,15,4,0,0,2.33,48,3.93,55,2.0,28,63,0.0
3657,"Francisco Trevino","Sitkayan","Dec 17, 1981",43,"5' 9""",155,70.0,"Orthodox",0,13,3,0,0,2.65,42,2.42,64,0.97,22,41,0.0
3658,"Angelo Trevino","Baby Monsta","Jun 10, 1993",32,"5' 11""",170,0.0,"Switch",0,7,3,0,0,5.19,54,3.9,47,0.0,0,100,0.0
3659,"Frank Trigg","Twinkle Toes","May 07, 1972",53,"5' 9""",170,71.0,"Southpaw",0,21,9,0,0,2.79,46,1.9,56,2.35,47,75,0.8
3660,"Francisco Trinaldo","Massaranduba","Aug 24, 1978",46,"5' 9""",170,70.0,"Southpaw",0,28,9,0,0,3.13,45,2.67,60,0.98,42,60,0.5
3661,"Damien Trites","The Omen","Aug 23, 1979",45,"5' 11""",165,0.0,"",0,7,6,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3662,"Michael Trizano","The Lone Wolf","Dec 31, 1991",33,"5' 11""",145,71.0,"Orthodox",1,11,3,0,0,3.63,53,4.4,50,0.36,66,72,0.5
3663,"Antonio Trocoli","Malvado","Dec 06, 1990",34,"6' 6""",185,79.0,"Orthodox",0,12,5,0,0,1.29,50,5.79,23,0.84,11,50,0.8
3664,"Tor Troeng","The Hammer","Jan 25, 1983",42,"6' 2""",185,0.0,"Orthodox",0,16,7,1,0,1.16,46,3.26,32,0.62,7,66,0.3
3665,"Aaron Trujillo","","",0,"5' 5""",125,0.0,"",1,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3666,"Reynaldo Trujillo","The Truth","Jan 01, 1982",43,"5' 9""",155,0.0,"",1,21,19,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3667,"Abel Trujillo","Killa","Sep 18, 1983",41,"5' 8""",155,70.0,"Orthodox",0,15,8,0,0,2.65,41,2.31,59,2.18,45,40,0.4
